unit_id,arch,die_count,bumps_per_die,total_bumps,bump_pitch_um,cu_thickness_um,warpage_um,reflow_temp_C,overlay_sigma_um,overlay_x_um,overlay_y_um,overlay_mag_um,bump_fail_prob_true,defects_bump_count,dpm_bump,die_bad_count,dpm_die,unit_fail,dpm_unit
UNIT_0454,FanOut,3,1117,3351,80.0,29.425030345510084,17.82797335471363,238.57616710583605,1.4131916398670883,3.305107988283955,0.5454795970913859,3.349818921234608,7.079194572372953e-06,0,0.0,0,0.0,0,0.0
UNIT_0455,FanOut,1,1561,1561,40.0,22.010440734828133,5.2643574658583745,261.17601546314296,1.1637563995718616,-1.6016676500725608,-0.8549746304039814,1.815577285582573,1.3574026879964758e-05,0,0.0,0,0.0,0,0.0
UNIT_0456,FanOut,2,2044,4088,100.0,29.588525614795017,59.06471068034413,247.46814003821314,1.0039529480093536,0.6882499943392012,0.61640665178166,0.9239292262227595,3.0386483065694184e-06,0,0.0,0,0.0,0,0.0
UNIT_0457,2.5D,3,1081,3243,60.0,10.029865828822537,21.25211944302847,224.83613137595128,2.2966342527477677,1.8417263426130321,0.9453519299629509,2.0701802319023943,1.351250301672731e-05,0,0.0,0,0.0,0,0.0
UNIT_0458,2.5D,3,1281,3843,60.0,12.847871970909644,34.64810274713386,230.54956469302678,2.2731830796487382,0.8588785505702183,1.948194716330276,2.129116017826836,1.4307799615941987e-05,0,0.0,0,0.0,0,0.0
UNIT_0459,FanOut,3,2051,6153,50.0,17.85976678352545,43.80942652710104,244.95250568269506,1.6883049565695196,-1.0509352524735438,-0.2759794338189595,1.0865677856363425,7.422200812492527e-06,0,0.0,0,0.0,0,0.0
UNIT_0460,FlipChip,2,953,1906,60.0,18.905646143684407,63.882619631103815,233.3654583961108,2.054328776870893,1.0215678799778396,0.8939795130239009,1.357497809614759,8.111506428988506e-06,0,0.0,0,0.0,0,0.0
UNIT_0461,FlipChip,1,746,746,60.0,17.486638761626644,15.7571880791965,232.75509744425187,1.9124808588414788,-0.0535278839367663,0.3313817425581849,0.33567706752122206,2.63686525704405e-06,0,0.0,0,0.0,0,0.0
UNIT_0462,FanOut,1,561,561,40.0,12.6190028653017,35.24007508013986,250.26203296462643,1.5026245868921484,1.4583465024596889,-2.3479012736713654,2.763949151512022,4.4346037462526745e-05,0,0.0,0,0.0,0,0.0
UNIT_0463,FanOut,4,2003,8012,80.0,14.897494352464777,66.28115280199583,259.44754118509985,1.2823217891393446,0.817793850502864,0.8677152108494769,1.1923575256859213,4.259165207472054e-06,0,0.0,0,0.0,0,0.0
UNIT_0464,FanOut,2,1914,3828,80.0,15.0888730189675,33.42893939065621,230.19788842391512,1.8465183672236745,-1.6906798523095679,2.5782223240108437,3.0831199644245726,4.9514206167918665e-06,0,0.0,0,0.0,0,0.0
UNIT_0465,FanOut,4,1543,6172,40.0,8.37325324334568,17.409082936973352,227.6023795909314,1.6757463019335965,0.18432817785315342,3.053709874127556,3.0592680288746847,5.3772399903636796e-05,1,162.02203499675957,3,750000.0,1,1000000.0
UNIT_0466,FlipChip,4,1397,5588,40.0,16.973109740680076,46.203804208600154,260.44313324149834,2.109620951731556,-1.7995717473023656,3.097707106426925,3.5824918410090985,7.132638306227736e-05,1,178.95490336435216,0,0.0,0,0.0
UNIT_0467,FlipChip,4,2135,8540,100.0,26.41160648630527,18.011443297966597,233.84111994155273,2.0041866521326437,1.4539394177118574,-0.2512869396721658,1.4754948174853404,1.8290798675989051e-06,0,0.0,0,0.0,0,0.0
UNIT_0468,2.5D,4,471,1884,50.0,15.3584210481505,20.7077955926475,244.47653888002344,2.735397946790491,-0.055788643541783846,-1.9764200181243152,1.9772072376943066,1.5072065991481979e-05,0,0.0,0,0.0,0,0.0
UNIT_0469,2.5D,4,1736,6944,80.0,16.58543208860855,22.83250925971563,261.30454114895576,3.0463614058069544,2.2074669994754124,3.606238759128582,4.228222858555854,8.750836916661493e-06,0,0.0,0,0.0,0,0.0
UNIT_0470,2.5D,2,720,1440,80.0,18.488580850529083,34.02331537159853,231.92110351277861,2.5843312400259855,-9.114242000767302,-3.636122394596476,9.812787234880656,6.549903489667289e-05,0,0.0,1,500000.0,1,1000000.0
UNIT_0471,FanOut,3,2195,6585,40.0,14.769608081842005,75.44589781890403,263.745044069823,1.614748233266261,-1.5928162058412334,2.364148438039465,2.8506598012872217,7.544069689727294e-05,0,0.0,1,333333.3333333333,1,1000000.0
UNIT_0472,FlipChip,1,912,912,50.0,18.78384717038713,59.39310060808866,247.96898220076324,2.2450896579018855,-1.7840958291580538,-0.3583899000531644,1.8197365875530669,1.4642751031782498e-05,0,0.0,0,0.0,0,0.0
UNIT_0473,FlipChip,2,1069,2138,50.0,29.373150495722914,58.693443542723855,237.04934682209034,2.0424389500254803,0.8711065585235178,1.7065248430029354,1.915999393551282,2.8507929640827033e-05,0,0.0,0,0.0,0,0.0
UNIT_0474,FlipChip,4,1150,4600,50.0,20.21473460889915,37.15841052487592,245.37940655411956,1.9060336354010528,-0.4390078331534099,0.34134479447225746,0.5560972453477538,5.850764971308916e-06,0,0.0,0,0.0,0,0.0
UNIT_0475,FanOut,2,1703,3406,60.0,23.14939133334617,47.61222989284434,223.83245992057226,1.5864810501984354,-3.2419990864472403,0.5948155899414841,3.2961134177334035,1.9572444134791307e-05,0,0.0,0,0.0,0,0.0
UNIT_0476,2.5D,3,880,2640,60.0,27.811318497439647,62.300237976388345,224.62048523829907,2.626285247319238,0.7905327823592048,0.6647515542319997,1.032877877020534,1.7074259368614198e-05,0,0.0,0,0.0,0,0.0
UNIT_0477,2.5D,1,1802,1802,80.0,15.462993226898586,34.00768471694781,253.98094179166046,2.5662389948128714,0.06006464242783899,0.058281726696784414,0.08369301605715275,2.9473196660409258e-06,0,0.0,0,0.0,0,0.0
UNIT_0478,FanOut,1,1356,1356,100.0,18.641335379673137,7.970360788914604,258.6800747276994,1.7480309492491102,-0.25897080540005646,-1.1729654457657206,1.2012134760357667,9.392093568114366e-07,0,0.0,0,0.0,0,0.0
UNIT_0479,FanOut,4,610,2440,50.0,14.447375482259574,53.49040256206413,230.5751872875659,1.2863630855509054,2.069644022132004,-0.7615697704485451,2.2053151460976705,1.9363719814421434e-05,1,409.8360655737705,0,0.0,0,0.0
UNIT_0480,2.5D,2,1975,3950,40.0,22.550628990484473,21.302544538830045,259.2080721649694,2.938058442843988,-0.24645330032547097,5.2597361701809815,5.265506985006422,0.0002897667858115143,1,253.16455696202533,1,500000.0,1,1000000.0
UNIT_0481,FanOut,3,2014,6042,60.0,27.02063151862298,33.415301200968834,250.58566095963172,1.4987520800471978,-1.1270334731236398,0.7603390747421594,1.3595293149178127,8.204482290341708e-06,0,0.0,0,0.0,0,0.0
UNIT_0482,FanOut,3,1926,5778,40.0,14.627078177642638,54.11505544770403,254.7001983059112,1.7237866094135734,-0.3918021932137245,1.0622070864743327,1.1321629092861925,1.6797838791490863e-05,1,173.07026652821045,0,0.0,0,0.0
UNIT_0483,FlipChip,2,1924,3848,100.0,29.909324088778348,16.468614292934728,222.03820538139843,1.9207917041193878,0.8484795436672228,2.9364584091763373,3.056583963323135,3.1253613204560244e-06,0,0.0,0,0.0,0,0.0
UNIT_0484,FlipChip,2,1109,2218,50.0,9.885879360594105,67.89330023588192,240.2969522853384,2.2070537970052486,-0.5603435312814644,-1.1136966773003554,1.2467177555801607,1.863318272090242e-05,0,0.0,0,0.0,0,0.0
UNIT_0485,FlipChip,1,383,383,100.0,13.610820682562027,49.953039164869544,234.8909604088571,1.910741916654109,-1.5045797413921038,-0.36693206382928234,1.548676640772226,2.264904225669147e-06,0,0.0,0,0.0,0,0.0
UNIT_0486,FanOut,2,2072,4144,50.0,11.63069279030244,0.7212914018362824,259.5816036944256,1.2220358266518552,2.098258268422939,-0.5385078237940207,2.1662590882192743,1.02650302782741e-05,0,0.0,0,0.0,0,0.0
UNIT_0487,2.5D,1,957,957,50.0,19.499458788304516,61.28545770575915,253.2614195276077,2.3605350883832488,4.027434342238212,1.6649569114199998,4.35801662432866,9.498967559942353e-05,0,0.0,0,0.0,0,0.0
UNIT_0488,2.5D,3,224,672,40.0,22.774156911121928,97.5202618236117,221.8441007328252,2.544706328157645,0.5403409153012873,2.36331527144249,2.424299357955185,0.00012739821644389043,0,0.0,0,0.0,0,0.0
UNIT_0489,FanOut,3,859,2577,50.0,28.360901369033172,16.995944577605684,260.72221174071524,1.8657098841389128,1.2553423694957768,-1.9140265975112147,2.288969698495729,1.7679512428623315e-05,0,0.0,0,0.0,0,0.0
UNIT_0490,FanOut,1,337,337,40.0,28.47991175052235,5.037494018619803,255.77285196285428,1.59057874740961,0.9360965538702553,-1.5248233737998445,1.7892353337261446,1.9485329354417627e-05,0,0.0,0,0.0,0,0.0
UNIT_0491,FanOut,2,1002,2004,100.0,15.39213874991468,73.13704357301268,257.31306984212785,1.3416244116182485,2.3286942711243923,-0.3984241865435097,2.3625322941264577,3.2598653707780136e-06,0,0.0,0,0.0,0,0.0
UNIT_0492,FlipChip,2,2136,4272,50.0,27.465228727630507,18.90596563833955,250.4963570240005,2.0047018088434805,1.749498433022658,-0.8577979000706377,1.948476842180664,1.4439545477247119e-05,0,0.0,0,0.0,0,0.0
UNIT_0493,FanOut,2,643,1286,50.0,26.79291566193584,54.468138533366954,252.88864485417974,1.6561863141850506,2.1072112430200605,-1.3907827045272751,2.5248001413819567,3.202906698331832e-05,0,0.0,0,0.0,0,0.0
UNIT_0494,FlipChip,3,980,2940,40.0,8.540073166831444,74.64235417957909,227.53119889764545,2.441354773716381,1.5956252839371692,-2.8813382815397874,3.2936500025664883,0.00014712600006802417,0,0.0,1,333333.3333333333,1,1000000.0
UNIT_0495,2.5D,1,792,792,80.0,8.815103017643064,18.07091690154307,253.94965020283786,2.679794351364522,-0.8225381825550224,0.2678256120503464,0.8650431320061803,4.2743247297254915e-06,0,0.0,0,0.0,0,0.0
UNIT_0496,FanOut,1,1908,1908,100.0,28.951083960958346,19.602160480492852,255.77526511281337,1.2762536464996312,0.3866928325109631,-1.2007920114475203,1.2615200360959526,1.8615111647960874e-06,0,0.0,0,0.0,0,0.0
UNIT_0497,2.5D,3,914,2742,60.0,15.021773405877212,54.90801552196707,264.4462817437525,2.205748232027312,-2.4689291633201647,-2.53517588393817,3.5387466673943315,3.2178281587817865e-05,1,364.69730123997084,0,0.0,0,0.0
UNIT_0498,2.5D,1,2107,2107,60.0,24.853096937807603,54.02065057851899,223.94342140053587,2.464403421639561,0.0548132963220081,-0.5367591068730532,0.5395505873084024,1.0240439705532185e-05,0,0.0,0,0.0,0,0.0
UNIT_0499,FanOut,2,2057,4114,50.0,21.549706221837774,83.81756115663802,230.63872264161276,1.4728936985518046,1.7673767207479594,-1.1607828341266975,2.114482740777285,2.8885975639461556e-05,1,243.07243558580456,0,0.0,0,0.0
UNIT_0500,FanOut,3,962,2886,100.0,10.246483137135577,26.67950651048767,258.4694913212765,2.0724807276678563,3.140538108299205,2.5658032753415148,4.05540701501499,3.5342187742701685e-06,0,0.0,0,0.0,0,0.0
UNIT_0501,FanOut,2,1821,3642,40.0,9.63458006226726,50.89831803513612,252.0867904460747,1.2065262676066957,-1.36946293833116,0.5234054496548575,1.4660770798941707,2.714488067391994e-05,1,274.57440966501923,0,0.0,0,0.0
UNIT_0502,FanOut,4,1611,6444,100.0,22.686874930063404,28.53121250128327,232.0871862596812,1.7462638527527208,-0.6628348647424759,-1.9264295815092813,2.037272929784373,1.8209681667131075e-06,0,0.0,0,0.0,0,0.0
UNIT_0503,FlipChip,3,1186,3558,40.0,22.820708750194676,52.36682480944427,257.11467425148516,2.136425247081617,-1.7713704419485388,-0.4792929717920911,1.8350681173782775,2.9177728112588057e-05,0,0.0,0,0.0,0,0.0
UNIT_0504,FanOut,4,1065,4260,50.0,13.432641023035163,21.75794742146977,260.67022464795735,1.8471993742071893,0.6180243869669486,-0.10221125500210893,0.6264194150367458,5.430106469751436e-06,0,0.0,0,0.0,0,0.0
UNIT_0505,2.5D,1,1465,1465,100.0,24.47394651859679,35.99055842688,258.0215641108697,2.9105712491886164,0.1523429571134523,2.57257775907475,2.5770845354912466,4.0014994802997865e-06,0,0.0,0,0.0,0,0.0
UNIT_0506,FlipChip,3,1010,3030,100.0,9.501964888768546,40.36820042627413,224.0812460998222,2.3066712821861133,-7.197379082734572,0.7185247662923333,7.233155846541716,1.0769251537291751e-05,1,330.03300330033005,0,0.0,0,0.0
UNIT_0507,2.5D,3,1218,3654,80.0,16.121309984488747,44.76642318648303,220.2056537658752,2.126945497818821,1.378220650785313,0.072787525231946,1.3801413645277367,4.851572075900735e-06,0,0.0,0,0.0,0,0.0
UNIT_0508,FlipChip,4,1946,7784,60.0,24.160237656502918,16.727540553266817,263.2666090012737,2.0039006707614595,-0.15801373867326257,-2.0980493030835645,2.103991259435013,7.779852052407021e-06,0,0.0,0,0.0,0,0.0
UNIT_0509,FanOut,4,658,2632,60.0,9.455130678645375,52.113107673309,238.53210415584311,1.504924238522588,0.32378330565345087,3.0681271600551,3.0851644849647237,2.3222407247374443e-05,0,0.0,0,0.0,0,0.0
UNIT_0510,FlipChip,3,339,1017,80.0,10.964434564162001,44.085824906393555,229.6240187833339,2.2418956246028796,2.3057729745855977,2.5338535372847795,3.425930933153776,8.399275875915823e-06,0,0.0,0,0.0,0,0.0
UNIT_0511,FlipChip,3,338,1014,60.0,25.82007075198053,43.7530226347076,250.15829955314774,2.1431710974779747,1.6152145839514087,2.7487521488874127,3.1881901650030997,2.075517274668201e-05,0,0.0,0,0.0,0,0.0
UNIT_0512,FanOut,3,466,1398,100.0,27.37340377427807,11.70884689906384,257.248215725562,1.9256124264865766,3.282228319413206,2.4568005327981797,4.099864826883376,3.172305777518304e-06,0,0.0,0,0.0,0,0.0
UNIT_0513,FlipChip,2,965,1930,50.0,14.955166319257586,61.03253361999262,226.50057539342413,2.0619767940551283,-1.8063761127039306,0.8711927692144248,2.0054853531449344,1.896199643321197e-05,0,0.0,0,0.0,0,0.0
UNIT_0514,2.5D,4,1815,7260,80.0,10.530217290975976,32.02302302272705,223.95408085608673,2.3205240604909636,0.2057590425052294,-0.48279785340395964,0.5248147776350625,4.226683444147811e-06,0,0.0,0,0.0,0,0.0
UNIT_0515,FlipChip,1,397,397,100.0,21.478718108395157,72.93040660701584,251.4276049050315,1.7622569144017415,0.6648161413315159,-2.0997285804068606,2.2024623976704656,3.4231482977173493e-06,0,0.0,0,0.0,0,0.0
UNIT_0516,FlipChip,4,1583,6332,100.0,26.67021123454441,9.345197502123469,259.25999106186913,2.061417042549298,-3.5213542249382734,1.0162567550239328,3.665066625536622,2.785068976966138e-06,0,0.0,0,0.0,0,0.0
UNIT_0517,FanOut,3,1781,5343,80.0,11.60999334659562,53.327417187584985,220.20032726051883,1.404678634882383,-1.286585111338964,0.3600247245170528,1.3360086268369205,4.481006543706372e-06,0,0.0,0,0.0,0,0.0
UNIT_0518,2.5D,4,1587,6348,50.0,29.322414874209848,0.6087612768646693,228.18886095626362,2.4525331297571067,-1.982245167158831,-2.089926863474121,2.8804670102945664,3.056978266682129e-05,1,157.5299306868305,1,250000.0,1,1000000.0
UNIT_0519,FlipChip,2,624,1248,50.0,14.424084339335298,81.48905054564116,234.28765942815247,1.6425364557529605,-0.4200874506232746,0.0176366867767368,0.4204575113987416,1.1104202431081936e-05,0,0.0,0,0.0,0,0.0
UNIT_0520,FanOut,3,581,1743,80.0,20.772780198501827,3.9809472011072984,254.98243293559185,1.7133521214924083,-0.446221108056757,2.0228092739329564,2.0714416805656333,2.3264774494887273e-06,0,0.0,0,0.0,0,0.0
UNIT_0521,FlipChip,3,858,2574,100.0,9.738102120259768,3.4265697196137666,249.0775184048689,2.3173994936239324,4.52880538238418,-0.12785976305912447,4.530609926987916,3.1205122072382593e-06,0,0.0,0,0.0,0,0.0
UNIT_0522,FanOut,2,918,1836,40.0,15.144574092239015,57.21327194036887,222.343230762365,1.0325120478024785,0.7668403870774796,0.14053465318038422,0.7796115494255261,1.3371843215449756e-05,0,0.0,0,0.0,0,0.0
UNIT_0523,FanOut,1,1698,1698,100.0,21.297906115189868,85.64854823064456,228.43702154671124,1.3363763065300769,1.2100684930427512,-1.6149673755723364,2.018015208569488,3.6936942521210967e-06,0,0.0,0,0.0,0,0.0
UNIT_0524,FlipChip,3,2092,6276,80.0,26.082297246967304,66.56713133216104,256.10299782404667,2.1548053634626996,-0.898836886999959,-0.857348674845125,1.2421571960466473,5.942395436316362e-06,0,0.0,0,0.0,0,0.0
UNIT_0525,2.5D,3,1780,5340,100.0,10.635809836566025,36.40053332490624,227.39694707993294,2.4962656225998106,-5.616853915005288,1.3659634222733283,5.780562600084779,9.6106936663342e-06,0,0.0,0,0.0,0,0.0
UNIT_0526,2.5D,1,1601,1601,60.0,11.071295008846386,50.6317619774536,233.03744565765024,2.2966052371661,2.0406072426556134,-3.3638111814024136,3.934374611409855,4.576174141489622e-05,0,0.0,0,0.0,0,0.0
UNIT_0527,FanOut,2,2121,4242,40.0,14.219946724343291,57.35365665663114,225.303676178058,1.2083548317829964,-0.46322556059552655,-0.7154928856804557,0.8523543802013254,1.488034285854743e-05,0,0.0,0,0.0,0,0.0
UNIT_0528,FlipChip,1,1818,1818,80.0,13.835008749268852,5.423533720380334,248.1424553988411,1.965627339350989,1.1138023320187467,-0.1679049500689423,1.126387014781355,2.0470486134270788e-06,0,0.0,0,0.0,0,0.0
UNIT_0529,FanOut,3,1936,5808,50.0,25.348900145810713,2.227101743998041,263.5347608110221,1.1958200892494086,0.11144786490590847,-1.0938837656089835,1.0995464152344707,6.209091547219713e-06,0,0.0,0,0.0,0,0.0
UNIT_0530,FlipChip,1,1793,1793,40.0,10.322696995311606,40.211544269303936,246.4316365526271,2.331900258275847,1.9137011714925256,2.8517371567414984,3.4343350134941626,8.744236993707854e-05,2,1115.4489682097044,0,0.0,0,0.0
UNIT_0531,FlipChip,2,608,1216,50.0,22.233501877151408,35.06955780772023,260.8115496788531,2.546990814012652,-4.551077514215537,-1.364406129295366,4.751200966709052,6.321975056874571e-05,0,0.0,0,0.0,0,0.0
UNIT_0532,FanOut,2,1718,3436,50.0,19.05618069224586,61.491799694400484,235.89740082386103,1.4900776879213107,2.8084925349650254,1.9616968554824155,3.4257677784350578,3.701196951876348e-05,0,0.0,0,0.0,0,0.0
UNIT_0533,FanOut,1,1271,1271,100.0,16.372588749645942,117.08559204349899,238.66356299160316,1.2575924758117403,0.3054280827480753,-0.396988489669315,0.5008853907443188,3.511821740691336e-06,0,0.0,0,0.0,0,0.0
UNIT_0534,2.5D,4,753,3012,40.0,23.81010802081782,36.68237906276282,239.17220880406057,2.483068638403171,2.8529063152894936,1.9296625652447306,3.444222997938076,0.00011130040121681316,0,0.0,0,0.0,0,0.0
UNIT_0535,FanOut,2,1699,3398,40.0,9.291585409578667,23.153419852567666,263.99931392868604,1.6385798900789479,0.40397101318248246,0.8424771860933167,0.9343234924689598,1.2712077412394677e-05,0,0.0,0,0.0,0,0.0
UNIT_0536,2.5D,1,836,836,80.0,19.76762808989033,60.827015913706916,242.75398820385078,2.803536452705663,-4.9649019038024536,-2.2042063466624855,5.432198130871923,2.3193635175867896e-05,0,0.0,0,0.0,0,0.0
UNIT_0537,FlipChip,3,217,651,50.0,25.09223334134355,59.46096351873936,258.5425958851859,2.2397246030964784,1.0989581527248093,0.9874158561576865,1.477396051988749,1.759315520944722e-05,0,0.0,0,0.0,0,0.0
UNIT_0538,FlipChip,1,652,652,50.0,24.830266314159207,10.90870532979648,263.9730412524388,2.388502612733247,-1.5535572150492885,5.264508567668794,5.4889516739984,7.758693119743262e-05,0,0.0,0,0.0,0,0.0
UNIT_0539,FlipChip,1,643,643,40.0,27.38340465852948,39.60750580988486,258.3840858041481,2.1828810348610403,-2.4225271162210067,-2.114033702256826,3.2152412231594334,8.238639743961526e-05,0,0.0,1,1000000.0,1,1000000.0
UNIT_0540,FlipChip,4,1137,4548,80.0,18.407463961454972,32.090944663789564,225.63741602092284,2.2980828476014663,1.880528214019486,-0.6959944967959951,2.005191936771547,3.0982911376923296e-06,0,0.0,0,0.0,0,0.0
UNIT_0541,2.5D,4,1437,5748,60.0,24.214529279305022,93.57632334825465,258.9602018784374,2.6658286841443593,0.9075613664578176,-1.390477327470879,1.6604501895863482,2.9101233020273492e-05,0,0.0,1,250000.0,1,1000000.0
UNIT_0542,FlipChip,1,430,430,80.0,28.522969296066204,32.18562755757937,223.93340864615763,1.9762765377153155,0.04342374867205597,-4.092338406103513,4.092568784030218,1.0830590588750369e-05,0,0.0,0,0.0,0,0.0
UNIT_0543,FlipChip,3,1923,5769,100.0,11.538749766332819,52.209131020855544,261.26191810908193,2.2558018560744157,-0.7642558863410439,-3.3986333058774374,3.483503323900572,4.205449767784523e-06,0,0.0,0,0.0,0,0.0
UNIT_0544,FanOut,2,1395,2790,100.0,19.806181503312907,61.49695999981945,235.58022511260916,1.6898610064137938,1.7537209778586458,0.7675455750500833,1.9143310784606846,2.360236112494058e-06,0,0.0,0,0.0,0,0.0
UNIT_0545,FanOut,2,455,910,40.0,15.491824467181196,40.341950750651506,260.1058996038579,1.4089350799248468,-0.04698042847353136,0.34407418357243147,0.34726676267761625,7.602545176654628e-06,0,0.0,0,0.0,0,0.0
UNIT_0546,FanOut,4,1376,5504,80.0,8.564880416713716,43.515503182159456,228.85585306266032,1.9175491826160398,0.7050292604359516,-1.062215775198556,1.2748994513888277,4.541956104431275e-06,0,0.0,0,0.0,0,0.0
UNIT_0547,2.5D,1,1427,1427,60.0,19.03881590904193,56.11108843611129,261.1282615146031,2.62551197458596,-1.9327226172824106,-1.2183161487994896,2.2846686748368112,1.6504357202764614e-05,0,0.0,0,0.0,0,0.0
UNIT_0548,FlipChip,4,1632,6528,50.0,19.332266172327735,15.459239437981104,223.36055678936452,1.9082468364793823,1.5299826684726492,0.2048222600380171,1.5436317967811395,6.899694335951566e-06,0,0.0,0,0.0,0,0.0
UNIT_0549,FlipChip,4,1231,4924,100.0,24.706670288681625,30.532153589852605,249.82539223942385,1.9988106852347203,0.13062523171954823,-1.3345744399817316,1.3409518585744749,1.901557109182162e-06,0,0.0,0,0.0,0,0.0
UNIT_0550,FlipChip,1,572,572,80.0,20.510843608448823,2.236753684624503,254.50853813275694,1.5470185075636493,-1.6179699972698407,-0.7844414380214226,1.798103245575872,2.2032353401998276e-06,0,0.0,0,0.0,0,0.0
UNIT_0551,FlipChip,3,1466,4398,80.0,20.570021166406598,93.85925825719436,254.29415343975944,1.8844722835491374,3.1628954467473958,1.1576493643706978,3.3680943659409674,1.3077616257007838e-05,0,0.0,0,0.0,0,0.0
UNIT_0552,FlipChip,1,1290,1290,100.0,19.247312959389312,14.289366414276504,253.0101291181799,2.1401145343290597,-2.160216363435441,-1.6327402827681916,2.707835956594896,1.6350487298101924e-06,0,0.0,0,0.0,0,0.0
UNIT_0553,FlipChip,4,1548,6192,80.0,10.595215063512988,55.93522154429833,241.2584361608121,2.3166607195663897,3.745605073732566,0.843911592739249,3.839497902686084,1.1709553396135434e-05,1,161.49870801033592,0,0.0,0,0.0
UNIT_0554,FlipChip,1,1803,1803,60.0,13.458174631786868,59.577242472952065,225.6055896806969,1.6877258977310008,1.4378399188880193,-1.486385223467076,2.0680243385630583,1.2955122532849509e-05,0,0.0,0,0.0,0,0.0
UNIT_0555,FlipChip,1,975,975,60.0,28.801974617301585,22.60498570159249,244.2187031594695,2.2823170316740997,-1.6560133480094883,-0.9911350819723075,1.9299556884814344,1.0233162215111239e-05,0,0.0,0,0.0,0,0.0
UNIT_0556,2.5D,2,1743,3486,50.0,18.46262218456627,69.86716871718524,228.34500030938725,2.8857997975035707,3.853364779484686,-1.0871113027695358,4.003777105232301,8.336524415556087e-05,0,0.0,0,0.0,0,0.0
UNIT_0557,FlipChip,2,1757,3514,100.0,22.446376853335586,9.130738064499852,233.96445093631465,2.0945287722118002,0.2220711609403204,0.7093963457757677,0.7433429732777423,1.1813750166144028e-06,0,0.0,0,0.0,0,0.0
UNIT_0558,FlipChip,3,1455,4365,40.0,21.686759455696993,8.512335199633114,251.46323652239798,1.6434054834378589,0.7760094923156866,2.4276714794190575,2.548681922906184,2.334564959327996e-05,0,0.0,0,0.0,0,0.0
UNIT_0559,FlipChip,2,913,1826,50.0,12.578771287751932,21.78810693662823,262.2232803787879,1.9898208765922087,-2.5865855148443404,-2.531736275085057,3.619407851041952,2.974957491831197e-05,0,0.0,0,0.0,0,0.0
UNIT_0560,FanOut,3,1356,4068,80.0,8.2695037641406,34.24202965185147,255.93006717863545,1.199561725535378,-1.6824898421027012,-0.8792729349003637,1.8983922046898192,4.98337252017725e-06,0,0.0,0,0.0,0,0.0
UNIT_0561,FanOut,3,1924,5772,60.0,16.528961844184188,7.257756265442239,242.69246257990727,0.967944777187776,-0.27440735135461086,1.5926352432376492,1.6161022283507,4.0752239155495906e-06,0,0.0,0,0.0,0,0.0
UNIT_0562,FlipChip,3,1692,5076,40.0,12.098249861561865,30.593624275917016,252.44516282662377,2.5991830191636236,-1.8681429298347916,-0.8756403073302688,2.063178119822224,2.6384407811431648e-05,0,0.0,0,0.0,0,0.0
UNIT_0563,FanOut,4,712,2848,50.0,16.78644797793701,10.459400593097026,220.46795022570268,1.0713936335072691,1.0063017846378568,-1.0645105940522148,1.4648638457599854,5.973201242036264e-06,0,0.0,0,0.0,0,0.0
UNIT_0564,2.5D,2,414,828,60.0,23.330048591793563,84.02905961575257,264.1378069576706,2.6736129049682322,5.689946508987119,-0.19008923015321655,5.693120865619748,0.00015386463415887594,1,1207.7294685990337,0,0.0,0,0.0
UNIT_0565,FanOut,2,300,600,100.0,11.600484223302576,47.771505134903954,246.97699170563394,0.9886779048358114,-0.09627545042529508,-0.3816285231417294,0.3935851776044557,1.7130980959897194e-06,0,0.0,0,0.0,0,0.0
UNIT_0566,FlipChip,1,433,433,80.0,24.741875060276104,28.21648662917689,247.36160183502193,1.9966051891072514,-3.6122600332728547,-1.8166602553945934,4.043349729062619,8.087145558079892e-06,0,0.0,0,0.0,0,0.0
UNIT_0567,FlipChip,3,1226,3678,100.0,11.079377023410412,10.28415194183939,227.89592691120652,1.9439213590623456,-0.2804580702296425,-1.1085157480482748,1.143443873929963,1.4475677717272741e-06,0,0.0,0,0.0,0,0.0
UNIT_0568,FanOut,3,212,636,80.0,17.2517276705865,35.413213975449914,230.121925671708,1.6279795070652952,1.8832917116948191,-5.0212538716141975,5.362814383748422,9.745689943578796e-06,0,0.0,0,0.0,0,0.0
UNIT_0569,FlipChip,1,2025,2025,50.0,26.963062613011868,55.59315075598698,260.6913397354035,1.6607750323602608,-0.9693618633533377,1.81234783897857,2.055302194708639,2.550054285990634e-05,0,0.0,0,0.0,0,0.0
UNIT_0570,FlipChip,1,257,257,50.0,18.646702392795532,38.965040363843194,224.87625255937715,2.4384991947688546,1.1778389100177085,2.256876050804402,2.545740365128812,1.601762087319222e-05,0,0.0,0,0.0,0,0.0
UNIT_0571,FlipChip,3,1343,4029,60.0,28.566783510544568,31.17311933863802,242.59434766763067,2.1849033961114577,3.5186013235722715,1.032378012998224,3.6669278198468405,2.5255241859662e-05,0,0.0,0,0.0,0,0.0
UNIT_0572,2.5D,3,1569,4707,60.0,27.744848972179014,34.762406960294534,248.41211775564764,2.7972027664482733,1.340342304271946,0.8934550203532036,1.6108318863293505,1.4805164531007401e-05,0,0.0,0,0.0,0,0.0
UNIT_0573,FlipChip,1,797,797,60.0,27.21812794745243,8.924931483526809,262.64069369170295,2.1149417724877524,2.4433749460980834,0.17521542737030663,2.44964927555117,9.67922823996996e-06,0,0.0,0,0.0,0,0.0
