run_id,RF_power_W,Bias_V,Pressure_mTorr,GasFlow_sccm,Temp_C,Time_s,RecipeFamily,Yield_%
DOE_0458,477.25786478343605,147.07773242302497,21.262715327827564,162.90505053834386,83.26183737528734,37.10810110562301,B,82.6
DOE_0459,721.0045787080043,69.96057812954733,52.318925725246025,111.06872015439421,120.28610145814515,115.59046446298424,C,5.3
DOE_0460,466.30110927997515,221.19089789387428,54.0176964402336,310.5353142813462,39.608869891896035,63.80465428576992,C,3.85
DOE_0461,526.6348080236113,165.9228741441702,42.57447462594535,337.1630475398283,76.113319871473,101.72086385051126,C,60.44
DOE_0462,728.8199629984962,189.68234419530376,46.133749286385125,122.14985091920904,42.086576402131925,75.92281525136715,B,15.12
DOE_0463,552.5590589308795,383.2505597053336,15.704579294803018,89.70408525070138,37.19724173144577,94.26548468903802,B,20.9
DOE_0464,436.62279947737466,306.6804329638423,24.484417243249478,173.29770948982753,78.79954713678757,18.01543002356515,B,77.22
DOE_0465,778.7732572085963,306.11173171983455,54.45782877233527,269.1292542610396,74.79976464418945,19.63947453464321,C,8.82
DOE_0466,466.67381589303193,442.8207212520368,59.245409132012824,177.7731112216427,97.26020803323333,49.29898654062861,B,3.64
DOE_0467,791.3103704721419,98.02140612838679,29.36801781545349,387.40432371643675,122.93602536504038,106.53487405279066,B,62.29
DOE_0468,749.6682818890984,228.55294292390874,47.67860458365329,327.01624915409207,104.79084503828143,110.02480965797672,A,40.41
DOE_0469,513.1021766396403,41.63340700914445,56.33957034831493,370.6667756818233,60.359683183983954,88.16515074705003,C,1.54
DOE_0470,699.0236578108795,176.7560567486168,59.83512438219081,259.87475951195796,78.3308447821708,75.86052683137544,A,8.28
DOE_0471,224.07279017558682,427.65820431891433,21.26658940700324,314.5141947518648,100.85241213545524,15.402883333475117,A,6.15
DOE_0472,472.858882717286,38.66413554773978,40.97388501925587,382.8454417487823,120.64678329460452,112.08659044104687,A,22.75
DOE_0473,802.2335803372517,340.97525029218514,26.448876890544287,62.4683268443526,101.93014812455364,82.59097247738927,B,69.2
DOE_0474,605.6775502628516,389.4453705000845,30.5795977230932,251.21872119942108,80.30998813132109,77.74853110918887,B,93.91
DOE_0475,590.4780783563785,229.02578300984166,30.405523624954434,115.4826395209135,36.01656208634341,102.62240754961731,A,44.1
DOE_0476,665.3172198874834,358.9248091625872,20.31834208436147,328.28929733564746,124.19506141561209,36.00576645727561,C,78.22
DOE_0477,674.3701423819791,198.47053985870124,6.04857538235697,131.42299849504045,53.763810404140465,78.19194054663681,A,50.41
DOE_0478,608.518775732987,159.00946351648787,47.15923325597099,309.56460826262276,68.61018940765905,85.11736275875245,C,47.7
DOE_0479,494.44051735695064,227.57887056380324,43.27821384981632,166.41688262333338,126.15190557854413,93.1810931024328,B,41.61
DOE_0480,328.43858173075756,87.63447872760108,51.232840415314655,278.0333353010655,44.880488413605335,20.4220128108337,A,0.2
DOE_0481,404.84942459510637,138.36884840729903,13.431730063214694,287.6360126957407,129.6593285555584,90.11357365253771,C,37.56
DOE_0482,405.04552392417105,137.41929033297248,18.036979995921726,368.08657744396487,47.491603992811164,109.30172486993577,B,28.41
DOE_0483,501.5214472481619,444.7839163326983,37.78714973853953,355.33296516360014,30.466258994931735,79.12171497629245,C,5.53
DOE_0484,899.341128835871,150.82339270142583,56.51447109855357,203.2310286184762,81.63358363111055,28.688549707159407,A,4.85
DOE_0485,446.78635931506994,102.99087663364567,30.94760430295187,291.1565427330254,115.4380528496521,111.05705279901926,A,75.39
DOE_0486,513.165497273488,422.8952030210895,16.045506059451064,113.8380672194557,68.2867460149904,21.232415685677886,B,52.69
DOE_0487,460.13929467851693,62.36204779162653,37.707976990036535,84.32535462754748,121.1284821315395,35.34087679775417,A,38.08
DOE_0488,606.9994176674098,434.6105639493439,57.6627527034715,299.9222075978141,67.5623263144236,104.03653434089814,B,9.08
DOE_0489,863.5290056330688,383.99012093991666,52.744153735722435,367.39231676940943,117.81110340723146,74.76452385617023,B,0.26
DOE_0490,822.3510256029633,291.17635732136216,54.44261715184041,311.3272592207789,33.530497110589735,46.920607827153006,A,0.74
DOE_0491,463.9971219931729,192.51356068891246,27.578712917792988,230.86706851741658,54.004763092603746,98.38191656994388,A,73.76
DOE_0492,386.83079942935296,88.7581357200889,19.426209526869357,270.3540449543665,34.69791350719361,81.20989787672636,A,18.59
DOE_0493,819.0790230459796,47.79141471959655,52.88207634474508,305.5275856361138,108.75303392491452,22.994908730812508,A,6.04
DOE_0494,545.6833372399112,46.65390877020412,48.34479151138357,249.26511373763304,76.35324611685178,35.530857854750835,C,30.88
DOE_0495,679.8788029827097,157.11386184584845,51.825747442859075,177.0736586611116,98.67300927956629,99.16268079892937,C,34.87
DOE_0496,251.30399598075707,183.21677176221064,26.51747899124757,347.7662457052118,48.60569843535314,99.22275625486186,B,12.37
DOE_0497,806.5903878203736,415.66957492931994,20.738688227790085,179.2440943950279,108.16113912059645,18.1729003113363,A,63.75
DOE_0498,419.07561383184793,241.30233412104056,18.216475970773175,366.2885919118534,139.1357317096264,67.36912912435726,C,32.22
DOE_0499,546.1688701012283,445.78385384175857,52.88412062028613,329.7913562957833,29.487086176248166,88.43437664596038,A,0.82
DOE_0500,338.6147572316199,324.3996711358441,55.56822614855305,327.5568992787434,58.2570489565139,45.798245777908406,A,1.38
DOE_0501,494.16983590834735,65.83255531839484,25.19403464084046,341.8065132038409,124.33041731462818,16.906809925769767,B,58.45
DOE_0502,779.634242107752,249.10529372467144,53.09977757155073,395.38430230606326,122.19557106991493,55.88546765829973,A,6.6
DOE_0503,779.3054735115891,71.7167358406066,25.976601610414846,396.4522178969157,124.64404312059592,112.83214492158821,B,59.86
DOE_0504,531.5704091478686,17.64116054491772,29.63498535083958,225.49130877784762,47.19067240746787,90.32992348540921,C,50.58
DOE_0505,737.5374908249605,424.7042258138085,36.15648297434238,182.04790863357908,87.57858711905082,33.47147818116183,A,75.17
DOE_0506,520.6468060086012,152.03430493078127,17.171561685212367,306.6116441540111,30.330034759015607,102.92055239378877,C,27.16
DOE_0507,461.3494381254459,85.31370229640878,19.709720355138415,388.7733399807124,71.72216181958632,83.43437465031701,B,75.36
DOE_0508,582.1222836063175,45.8062416706663,19.66581258913893,270.5292845469396,89.13597883477816,41.91778159124037,A,87.33
DOE_0509,340.9385370116445,293.46332965201464,19.30388214239768,58.99583808489774,51.02618605626976,39.54645530144291,A,19.71
DOE_0510,421.5930674160474,207.5170665240277,33.353644422681874,63.49401452024281,70.65544302810949,29.47407226188491,C,46.88
DOE_0511,694.5701399263648,5.254171116678174,10.527600675249749,212.45763861819677,63.94302588796751,54.518342669867394,B,54.98
DOE_0512,739.3597870742763,321.83160017561926,47.920866495161015,325.69590151011,30.15653084580249,49.60912286242804,B,2.73
DOE_0513,239.69569470667818,115.50567972217046,14.613901241946566,360.62491105429353,28.22350552431051,41.38743964183676,A,1.92
DOE_0514,712.9782980369239,351.25109568493696,29.418188222748704,181.25264771385028,113.73307774994286,106.11375968059943,C,82.32
DOE_0515,772.2009549887487,219.87259774599792,40.30023250281236,231.00925297435262,20.351338843571863,93.6991167791722,C,7.51
DOE_0516,511.63550127378653,241.01145529162102,12.591304769463967,229.5619809370001,138.3368346899258,64.20546978144458,C,46.05
DOE_0517,243.71773900263224,205.7390577980418,27.505559131785983,83.10312240861269,127.6533683996935,115.89922486737045,C,4.76
DOE_0518,678.0392788118843,304.19186003490665,35.973901067843684,50.31170784864328,138.47440013170012,84.10354375097339,B,24.28
DOE_0519,372.3145617418206,445.5203279031504,35.26696638156533,233.28727694322967,114.27537675227138,114.71063850835645,A,30.64
DOE_0520,650.3501302455538,359.04268280681913,54.088820530453226,226.49915417202502,20.296142727472063,100.72475928140813,C,0.68
DOE_0521,463.6357563472528,31.095836126981773,48.1754811421028,352.2649850984742,33.916500044119736,79.77995811699839,B,3.1
DOE_0522,646.0144642715264,222.6609964380484,11.650030803149598,113.5889698745315,58.24207117497237,86.30851012972573,A,68.28
DOE_0523,380.6944160543524,105.42943074565278,50.82729585516691,348.38895962281015,41.76406349118972,95.24046385928298,B,0.0
DOE_0524,533.5759158022399,46.079525175346824,35.23864632371412,144.93958563497876,27.25821555143987,93.29547000531325,B,11.02
DOE_0525,567.2723173241413,87.82899270857004,42.298982893419314,238.73848532714985,130.0368837423732,106.0953065634831,A,34.23
DOE_0526,641.7092277015562,111.65144730630968,13.798694854158006,297.4555438478287,129.2287090950727,47.3951572564608,B,62.64
DOE_0527,342.21748910264364,431.87758757170224,30.958941566139078,100.84624380253828,112.04462653980136,49.9740842374972,A,31.3
DOE_0528,873.4357526417435,335.18911385578116,43.49536942817594,381.24747872361326,50.36630112923149,37.16320511517582,A,9.7
DOE_0529,402.3966530203495,383.83615615470234,48.85989782133324,385.25120228461213,122.28160505996999,111.40811192217028,C,2.35
DOE_0530,414.21409223723606,314.47005761441824,49.319626929149294,389.49716432692486,118.30090414257047,109.41610469500688,B,1.07
DOE_0531,379.41866821210215,142.04435651356397,16.942225710320688,50.78492156174106,58.835882871210636,58.62416692130708,A,31.55
DOE_0532,247.23338239766562,175.99747218368012,50.79991563696891,275.2011949449712,35.3188308563902,54.13087187639654,C,0.0
DOE_0533,496.0460390310527,198.30667228250655,36.26349800982409,284.87628282265655,36.268696025239095,24.57798077531443,B,26.1
DOE_0534,740.2854179217005,132.03333604574743,41.777829713502555,357.9693093049166,69.07518598037956,117.28072070103893,A,53.17
DOE_0535,696.6968556793939,189.6491419216447,51.83537710474582,120.51704879969951,119.85519229436868,83.90853760498456,A,21.53
DOE_0536,336.9007171282213,347.034063237047,27.30074089667499,93.4101232000507,29.160613414217146,115.99281118910378,B,3.85
DOE_0537,295.8523317733328,34.066541979768814,55.58006352752225,333.30193145884874,71.56548560851988,79.541045835251,B,0.0
DOE_0538,424.9995582810992,124.45866933467214,53.46902619718406,141.59544664162394,62.55102416809247,66.53288773923963,B,8.31
DOE_0539,737.7786073730509,215.56171062559147,49.42597157771771,73.11082224154077,127.08548606688593,92.36973259298396,B,15.76
DOE_0540,541.6546950965578,304.3011235168057,25.896781404183905,82.17212034874069,38.35387511096012,107.56736410933095,A,34.43
DOE_0541,846.2289277084802,290.66778733147777,34.05137050474661,275.812047054398,98.66982454287213,102.94160115990367,B,80.93
DOE_0542,659.4686361488557,326.2435056710376,14.521530869764058,237.55047465505012,58.759819479888094,48.05935843173132,B,77.49
DOE_0543,634.6347464284938,47.367946555305046,46.76557719891761,311.76427999522144,97.58217372184058,65.74807099476183,A,55.68
DOE_0544,737.3837882331255,81.33880111934675,54.001407425186414,332.4920573045239,118.66771728245499,113.9268693952462,A,7.08
DOE_0545,725.1807733850738,139.04111097780242,13.84644290929285,50.947710696533306,118.95618469052853,65.69207680857272,C,55.86
DOE_0546,440.6866875100755,126.75946736729351,45.96109467287013,376.5283313167932,121.46230708667825,98.2262791494254,B,14.71
DOE_0547,379.9058812093761,340.0159465147231,43.17938042006901,357.88647119704933,55.11413127230489,67.73362007887016,C,13.2
DOE_0548,506.3349728079775,446.99300836608165,7.0086758366911885,376.57169322769505,53.106986962471126,101.57669197640587,B,13.08
DOE_0549,542.4730265399182,307.40158861314796,55.43096390759158,319.03410108932366,34.719847276244735,17.509824443842728,B,0.8
DOE_0550,299.2059392967434,14.870904162549975,31.353153495685977,184.31466465597623,50.64022088121219,10.136085482127303,C,7.11
DOE_0551,508.9325365304119,133.91747190012794,19.80485620120546,136.85724065883156,34.32226724736549,19.97637935512094,A,22.43
DOE_0552,647.8762791171637,361.3622623595707,6.660260204783839,369.3601494850094,114.08013027639149,57.95444043395442,C,47.98
DOE_0553,295.0001534884358,415.95303454900505,48.001442686792515,197.0750928911565,25.678177392720286,50.421748092083675,C,0.0
DOE_0554,296.6265216412685,267.7104947531877,23.578600907266313,220.7672146143067,43.00498115672724,115.48811021262635,C,11.77
DOE_0555,321.6049887592902,156.9701445716863,33.24216677304587,294.4550338487036,114.81936742450299,119.66943989364393,A,36.74
DOE_0556,398.33198375077643,159.80324779850486,15.710657039775361,290.94051851825856,112.21735463277395,24.802099036456916,B,59.72
DOE_0557,873.1964924156097,285.04768431658,38.38488824053459,292.7006948014356,136.81869754591196,101.77748636420286,B,20.94
DOE_0558,218.05390481682306,388.88578287135135,26.84794301488048,268.2590617639423,66.03307730225535,66.00853166764048,A,16.57
DOE_0559,328.6173827968139,153.37411447543946,49.363021394797435,228.02103929319426,25.41259074873917,102.53970208726449,B,0.0
DOE_0560,315.5334875640404,85.81414007348684,41.648201603702205,318.45866160844565,116.98093235402644,50.60654992244373,A,13.86
DOE_0561,532.0436176075286,1.2557273724941143,44.69509472009802,188.52676615879682,54.354383139130825,94.99528228691712,B,18.4
DOE_0562,210.55094497129167,61.861881358559124,18.81332793406395,141.8266683737868,112.77979659830287,10.502709205472735,C,0.41
DOE_0563,520.7212543796604,383.03454068414607,8.511839724165718,368.17525786530007,22.324166655797267,61.45625202883995,C,4.52
DOE_0564,314.04571493944985,281.0631016689927,53.397762678041055,346.09475958323196,24.176996483228045,46.603135916511185,C,0.0
DOE_0565,388.7481558641588,445.7867830033428,56.46076201598934,301.2826631347289,91.77263181908937,37.719360820043946,B,5.8
DOE_0566,754.7084240322783,31.25780587479848,40.39262016921579,108.89066704701955,102.09325874006491,43.05383796734525,C,50.98
DOE_0567,328.84705503383736,164.70735378152068,55.69682213200236,65.97990966435638,87.438553895839,56.10411979308334,B,2.6
DOE_0568,631.9901831482748,358.06914901139214,43.846197047615306,372.85644932405756,83.86455247026,64.55401813585735,C,55.5
DOE_0569,484.4185889239891,297.54286414106457,38.320212753679215,380.02058915172694,91.65381696115377,67.74728400306586,C,73.19
DOE_0570,492.3168984651789,30.00182709244968,28.04777530986193,145.3424780740413,35.71288797110538,90.80118828251459,B,21.23
DOE_0571,771.7917923185545,180.64799974439677,24.558593739889492,270.31152143669794,27.634982885282696,100.94848085605285,B,28.52
DOE_0572,312.640467931031,286.9346752759992,31.931717158861186,56.430041376512115,61.92817174425676,115.76282200311346,C,12.85
DOE_0573,846.667157585455,309.48947472190565,17.23409452419161,187.78455435213968,85.73356006765138,83.6051448667529,C,79.11
DOE_0574,825.4436000828471,203.2610515900547,28.52229711103861,296.39586173201224,49.863356893863816,38.23858702434811,B,66.31
DOE_0575,667.8253739863926,84.67541307792403,32.92028368153034,176.36335308111478,41.48169557446196,73.6736505537921,A,60.93
DOE_0576,234.61312449812408,434.6672792427836,6.7166743138522556,332.491147715129,73.56607196499141,58.23549925227995,B,2.2
DOE_0577,664.315969943694,209.92539342228446,26.647892839491643,369.47892950425245,69.16346329536748,35.86306747637502,B,91.24
DOE_0578,620.2433776548064,322.8045628128565,20.645077514647042,98.02276748675372,52.24416795774004,46.56592970295832,C,65.52
DOE_0579,740.5441360432898,240.67230345485675,39.87897587215555,290.85913755090655,131.24440906663807,35.20772806378635,C,44.83
DOE_0580,349.68210762874617,36.311921796476874,49.647885243513215,181.60172480998213,133.15453853345937,69.26925117567647,B,6.54
DOE_0581,867.3492072784989,106.51185144348955,38.794272433242696,111.03443416007572,25.614440066745374,17.275653393226875,A,0.0
DOE_0582,820.3380048348579,28.361411123523073,41.51701330651764,172.23476270387516,77.60817873590133,69.75500258299809,C,51.23
DOE_0583,280.0499982900935,85.84993402644825,38.764601780654345,218.63467060693844,48.530806615583806,55.300699047616476,A,2.95
DOE_0584,420.64130101204046,90.0840455001856,19.09330363995233,363.5621076808079,60.33235337218648,10.72198804761165,C,37.05
DOE_0585,222.71093223977203,186.68720326920976,25.696283101227554,317.89070207389153,23.417346751067104,40.3367628877498,A,0.25
DOE_0586,781.66304882565,144.7638925818205,51.430961666204375,51.81259723525724,29.60984646658393,116.8032704337325,B,8.81
DOE_0587,840.566322667561,163.14892693237462,57.03132175461153,69.75507051830239,24.022601997482912,73.7509421280777,B,0.83
DOE_0588,892.8664759631313,367.5992259724849,14.966084650838312,397.8493771313802,35.07961143638782,17.128052233570337,C,7.03
DOE_0589,628.3475123492237,9.611972960345755,5.581671524705044,244.81854000041437,97.91180406942765,73.54455550230298,A,64.51
DOE_0590,666.1899051941451,46.52795720324007,57.88033731268513,263.56499638952425,29.400794105343554,87.43824763634608,A,0.0
DOE_0591,674.8838734472788,363.51135555488827,52.27847406015815,173.46662893915246,126.31604413914745,24.822172820810003,B,8.54
DOE_0592,599.103904369053,240.28429285284892,38.41766448604296,341.00466923843965,116.31271662873232,54.29752193104273,B,80.6
DOE_0593,866.6960379433293,197.50024748847667,49.930471052297115,244.9593418614949,52.30859233094962,33.52537924814953,B,7.94
DOE_0594,625.5028601099407,120.29277344661983,37.68430079647387,257.40883839813483,102.98156553929522,69.68209593449905,C,87.14
DOE_0595,435.00822743799813,244.04408483083103,54.76467441870154,137.33002731161724,134.23376904969416,100.46062784396851,B,2.9
DOE_0596,559.0140679541737,99.70355219997849,18.38400396250097,321.847977831303,33.949667743245605,36.36424992861661,C,27.96
DOE_0597,213.0640124168439,386.2623204756837,29.427228855668403,124.9588978129227,87.20834372741943,25.339071006837166,C,6.86
DOE_0598,706.8884133773072,370.8178629404286,41.881776364559066,98.03989163387737,75.86707145262737,25.303054827933686,C,46.23
DOE_0599,685.7447533361735,144.83289734723246,16.859692168617947,259.0826154573369,57.238679430364876,77.58121301225087,B,85.53
DOE_0600,494.73579887284245,11.024882663969393,44.315010692778536,341.31400338652065,54.55351290517642,17.62906817756085,C,7.62
DOE_0601,796.0367633281018,399.450489718651,19.43056414488372,152.5766508888364,30.37962380290987,67.90378739771688,B,13.98
DOE_0602,728.8682670952096,134.40230796274955,44.05120102700207,155.73587063694242,97.6497974356589,99.10035375990265,C,63.12
DOE_0603,435.6792188631414,295.5940249710298,49.23188337150508,102.280410965971,43.726709077752915,94.31040702954938,A,4.31
DOE_0604,254.24857881611752,386.1699863009215,28.32974472154804,261.11078688813996,70.7275832896679,83.72028779658336,C,28.82
DOE_0605,292.5561173802134,359.26285836526097,59.45612396418874,319.7709980500255,131.37307033541703,11.204496512244752,B,0.25
DOE_0606,328.99056053436476,388.1254629770297,39.72523894381156,93.96832796641647,61.791744032227534,57.493610547551015,B,13.99
DOE_0607,412.742620308357,220.11050414587677,46.6120450315007,237.3094087839989,57.94125917020495,36.772191986192766,A,17.5
DOE_0608,513.2610069544194,379.0317913380611,6.132730329219873,238.90335135583183,131.8972725459531,66.67046402262693,A,26.82
DOE_0609,849.5976048030614,207.5202268932207,11.204639439923989,87.3642942682045,90.02871194817439,26.705405493225353,B,52.43
DOE_0610,394.89252851570734,118.71797551196143,44.131772187410846,235.60186678506037,88.46187569812248,24.87574915725444,A,31.17
DOE_0611,829.0099641301709,216.43493627816105,56.87135085415212,145.15731746611132,46.685651798670754,114.6484503160828,C,1.56
DOE_0612,676.3235260745985,150.92733293164179,39.552589402674926,119.69408489649794,96.94604522775332,106.86701887139036,C,73.06
DOE_0613,797.4450405139551,345.2160691578732,55.20640370007378,394.94431710389586,65.5007052897265,20.746768171654647,B,0.21
DOE_0614,482.27737628161697,374.26898231081884,8.254647867639525,81.61997873016104,85.25635927585154,101.0511939958182,C,45.55
DOE_0615,202.2937193395516,63.52528934687546,54.04072902324374,170.19947519143986,67.7212676787636,17.25946305448705,C,0.0
DOE_0616,750.87715344597,73.99206051926068,53.25229631659929,266.5252518230891,29.72702175949582,47.28278157619402,C,0.0
DOE_0617,371.83309585341124,172.64758965059394,39.587733770405464,191.68976887789958,125.32222328790216,119.3337765361278,B,18.64
DOE_0618,299.73614403375495,208.4788674310195,28.621022589084596,56.26168699086003,103.0121549239407,113.46198770519784,B,22.98
DOE_0619,759.6441187991211,430.34467579632405,43.77213673656514,353.1866302028723,134.98797849345996,61.42319857017548,A,17.75
DOE_0620,680.4300549984771,423.7614448142084,18.415443846024715,133.72667854745364,56.776738434065734,87.21734612131094,B,59.08
DOE_0621,348.69064059003955,435.1682591390002,41.72053692010738,194.2286893930536,53.77300886606245,52.094607929170934,A,11.44
DOE_0622,387.3072703043714,328.38994457774913,43.18425315801175,367.9886144029673,36.27579609278753,103.35752403805881,C,2.4
DOE_0623,857.45388200307,304.7522204161398,34.69463114073619,389.34152927227757,56.684983050723154,44.77583159628793,C,42.95
DOE_0624,387.9765825645869,121.67601849565706,19.304114469703258,370.1711409089549,59.010758915266315,32.692495734536585,B,44.31
DOE_0625,691.6841146306995,167.69457601959155,5.115880846831841,193.8546508426407,42.07516322792595,25.890295406147857,A,14.89
DOE_0626,290.68727265023335,1.2074879673402983,15.767803188472897,310.4434495348813,51.75111562261242,79.3798560782745,B,11.07
DOE_0627,770.5251084454826,374.8298545000935,50.85765437642424,346.9538911662654,55.28314576480834,71.35797887495742,A,6.67
DOE_0628,282.3130078523503,124.23828295000338,16.675091850741246,119.03317929271903,122.95589969230349,109.30304139703671,A,11.74
DOE_0629,561.2287887465326,35.67648929336363,9.08820137350801,389.3130931587295,73.55380920513983,26.150776389869524,C,37.78
DOE_0630,224.6523385970608,142.01601459119806,18.564908086871323,85.4938026740254,118.37657752565539,98.49908585852131,B,3.63
DOE_0631,585.0549819181406,145.42649396510984,33.554503805644,280.20128926868756,25.97146359688511,113.8211313370141,A,17.73
DOE_0632,792.6351297892976,325.7935361158648,37.245057061849074,133.6619501618877,42.615386509795314,92.15826573287872,B,30.51
DOE_0633,259.07895834018177,2.5680032804098807,53.24309463142056,125.25069820056878,134.32732776728352,22.65108645487988,C,1.86
DOE_0634,391.97960557337865,103.50607669086754,52.01159879705309,98.03772509012232,26.036881247020013,26.88136373872317,B,0.0
DOE_0635,735.2851443749119,403.411172816946,58.28070017334781,379.73859657132743,28.335152863113308,19.665530981545366,B,1.11
DOE_0636,625.6688236200655,384.69425374402164,53.63475207202566,94.89616189753642,82.15767629544901,46.721800628650286,A,14.54
DOE_0637,418.9578345829476,283.06408808092317,29.76416804543026,369.369708050387,54.78010135679743,93.48961932469442,A,60.74
DOE_0638,640.2327156178806,251.5274522527861,12.803343314048544,107.99720074102231,43.30294273751048,25.938585444106028,A,37.77
DOE_0639,518.2972242956353,100.17788888300211,57.56792189629949,165.23437040664658,93.0488040522777,59.38814653360828,C,9.43
DOE_0640,803.6493859938136,393.7938656531649,17.58192101430405,124.01589219196582,93.0924470876832,14.883821645661452,B,56.84
DOE_0641,405.057931748513,342.32466744216,39.216582880701694,395.7772825924442,42.56789359978335,84.60734218068373,C,10.3
DOE_0642,730.411422206625,230.8196961479438,19.545668906636283,82.52132295998918,84.68825225375551,20.85063670437522,A,81.29
DOE_0643,644.971908548875,72.45823450687294,49.925371831040486,351.4099320696219,74.57630191897628,97.23771735074294,B,26.72
DOE_0644,718.3000625671954,97.12764276727061,16.042574373125895,155.15857289591992,121.58279520600252,77.39359054197578,C,73.15
DOE_0645,464.7831295895007,170.68208585099848,28.143150048704076,383.3018495087131,28.21285954566061,30.961388870398793,A,18.81
DOE_0646,707.4447132512901,149.00608105636456,17.083495489307627,312.61771476909524,47.97366512089023,86.8230342122992,A,72.03
DOE_0647,688.8982677174545,27.47522329873469,52.33111416131143,142.3439564812163,87.80617405430435,48.40999560803644,B,22.38
DOE_0648,471.2422244718749,182.86936448358173,39.06825811835337,228.47642480907584,24.00613512851695,67.60781693425255,C,7.89
DOE_0649,218.5165612225233,201.9227739286976,39.6951576557117,106.39105566860727,121.48333948064703,71.2219508716334,C,6.0
DOE_0650,874.0393228661372,129.1859291505987,22.297351603577063,192.51577163582644,136.1860209830063,39.87859929993706,B,35.33
DOE_0651,699.5202772535279,172.93630282089595,14.707046278640611,59.20570853076601,59.39488761986365,55.877875108697545,A,70.95
DOE_0652,343.3170539001601,149.56996655536594,52.15356085571201,288.56105117761285,112.97237258476041,96.49486276314983,C,3.49
DOE_0653,711.5650494894888,169.5760400918694,47.053008079174155,257.6624507670995,49.8899031527987,105.09353887896475,B,22.02
DOE_0654,395.0783545016642,278.56393784050204,45.394496232557216,145.13488967423174,133.7641524967919,103.35105617272205,A,9.06
DOE_0655,528.4997750081696,223.7988127937392,59.842635218982124,54.6544247580008,45.40524170592741,72.50214856294828,A,5.58
DOE_0656,801.9217124294818,88.91524683590528,35.77429059491986,378.65925848352197,20.708736495728488,105.96886704012454,A,4.75
DOE_0657,513.6504720645851,357.866845283467,14.820623737132088,93.71541081593324,28.19361256683961,25.444044899564677,C,3.41
DOE_0658,401.6046009881719,230.93392558049004,38.52474278049724,164.70533931261258,75.03964452399035,118.21846405102957,C,46.96
DOE_0659,413.8437781298095,206.26414227729634,20.801323652206904,58.88759453969173,24.603206810593605,14.956393300464853,C,5.04
DOE_0660,253.91208665827128,321.0042272459607,33.21164809215429,184.14164861780372,137.64604531369721,108.9128880954002,C,0.85
DOE_0661,353.653905746394,338.4620792865182,30.262782803113925,190.5901587196064,95.73923745262529,97.0845797966682,B,66.12
DOE_0662,389.7743605132205,382.0767750611703,35.99401381793962,236.7274679710863,88.26056247886389,52.91323080497016,B,65.1
DOE_0663,321.07837887703363,365.0609889489619,55.67569301600753,163.2807603204186,95.1499971745595,96.94344133729042,A,6.81
DOE_0664,244.14600022009495,301.05685348877336,49.56104355659616,137.4141722546147,70.18378068052053,115.33608907583756,B,0.68
DOE_0665,526.0524140804899,324.50820470439527,27.833225509527498,325.02497136368197,126.29036708752784,28.049966732978106,C,72.64
DOE_0666,350.077291768481,70.70709138543141,49.95329772645774,147.62377220733256,105.53946038883764,81.43237227857658,B,5.74
DOE_0667,717.1393577591388,314.6639395843985,52.32871105772812,166.22031815540743,71.64051231021986,10.489688859046018,B,10.96
DOE_0668,845.769433962046,114.50601724461214,47.56874754062465,221.8794751382703,54.08847389889195,83.0786619756591,A,20.99
DOE_0669,391.0892898065133,116.02608839851783,35.326372418536835,145.83393351411905,37.32495050466708,16.763639623627643,C,8.41
DOE_0670,600.573803543575,54.05929254243776,54.463992312580224,304.3022298789276,57.82082078705899,83.45482394924736,B,3.6
DOE_0671,554.7079653913352,178.60906182972224,32.05784985126301,79.39679902097863,62.377749547233016,12.960173055918172,A,62.42
DOE_0672,252.57597711592416,8.944956231863033,10.827544567935815,163.0995314912722,29.65390795120655,54.37046541312743,B,1.7
DOE_0673,287.41206765999385,295.6407910011515,19.9668686698312,197.30545456892773,130.99428550493948,105.34582289587622,A,16.02
DOE_0674,819.3456205303396,336.64620315507364,41.163213479971034,140.31842845541743,50.957825039220566,43.70657369174756,A,28.49
DOE_0675,531.9064264829565,348.99729626278634,25.851952232259073,343.957270822841,84.80386487702302,116.61207437104923,A,88.14
DOE_0676,763.226937214227,57.98789472329354,28.255067959117277,173.93518593906995,27.935929555016997,61.84656298912965,A,21.95
DOE_0677,246.60652134190747,288.48897934408427,27.121488641260903,197.22763536987324,86.24361729731834,30.017215670866616,B,29.75
DOE_0678,616.3691956061803,377.2319566241291,15.56201294707019,214.08191316541593,97.52184269010677,112.985510113982,C,80.97
DOE_0679,805.7183679924344,16.18633790885417,10.144261843253116,340.5605240967557,29.569475611552907,27.097149315802408,A,3.37
DOE_0680,806.9462677150977,87.01592665309632,7.699445636793927,126.5446927740079,137.07409209615054,75.34245837232424,A,16.03
DOE_0681,204.00570056138804,120.49911192073772,41.98791137787113,340.07837813013424,39.576947449507216,113.70161525369622,A,0.18
DOE_0682,565.2040731492827,207.89306028688992,22.826050492857348,381.9309801342017,51.548427837895844,113.47170343741429,C,64.19
DOE_0683,458.3033244972294,77.47433359231553,30.127161271409744,143.11240157045285,108.38051434158032,71.11988680045178,C,75.49
DOE_0684,732.0294203693344,242.49235194352661,56.43563346982424,109.25207455884319,60.40966379209655,33.33666300257808,C,4.24
DOE_0685,251.2532977689731,154.77828428672166,39.46658606778505,326.0577336739222,125.20489139352124,65.06234922500684,A,4.67
DOE_0686,385.4485935224544,294.79970713962496,49.58597316784586,159.49893147572385,48.58540534185346,42.12042169667649,B,6.34
